MCTS:,30.00,0.91,15.00
random:,30.00,0.25,15.83


cc3a1d10_k5_2.txt
cmaes:,30.00,0.77,25.70
simulannealbnd:,30.00,0.65,20.53
MCTS:,30.00,1.01,21.90
random:,30.00,0.21,16.07


cc3a1d10_k5_3.txt
cmaes:,30.00,0.43,15.33
simulannealbnd:,30.00,0.26,6.23
MCTS:,30.00,0.59,13.43
random:,30.00,0.06,5.60


Data_cc3a1d5_k1_1_4_9_10_0.0_LSTM,,,
cc3a1d5_k1_1.txt
cmaes:,29.00,0.93,25.14
simulannealbnd:,30.00,0.47,12.73
MCTS:,30.00,0.75,10.40
random:,30.00,0.13,8.07


cc3a1d5_k1_2.txt
cmaes:,26.00,1.31,54.38
simulannealbnd:,30.00,0.46,13.50
MCTS:,30.00,0.58,6.87
random:,30.00,0.12,9.13


cc3a1d5_k1_3.txt
cmaes:,30.00,0.57,19.23
simulannealbnd:,30.00,0.36,9.37
MCTS:,30.00,0.51,4.97
random:,30.00,0.05,5.77


Data_cc3a1d5_k2_1_4_9_10_0.0_LSTM,,,
cc3a1d5_k2_1.txt
cmaes:,28.00,1.29,37.57
simulannealbnd:,30.00,0.43,10.03
MCTS:,30.00,0.77,9.63
random:,30.00,0.09,5.50


cc3a1d5_k2_2.txt
cmaes:,21.00,0.44,12.90
simulannealbnd:,30.00,0.34,8.60
MCTS:,30.00,0.74,10.83
random:,30.00,0.14,9.00


cc3a1d5_k2_3.txt
cmaes:,24.00,0.75,28.92
simulannealbnd:,30.00,0.37,12.17
MCTS:,30.00,0.70,14.67
random:,30.00,0.16,14.93


Data_cc3a1d5_k3_1_4_9_10_0.0_LSTM,,,
cc3a1d5_k3_1.txt
cmaes:,26.00,0.70,14.23
simulannealbnd:,30.00,0.44,10.83
MCTS:,30.00,0.65,6.93
random:,30.00,0.11,6.57


cc3a1d5_k3_2.txt
cmaes:,21.00,1.23,45.71
simulannealbnd:,30.00,0.54,17.53
MCTS:,30.00,0.65,7.63
random:,30.00,0.28,19.83


cc3a1d5_k3_3.txt
cmaes:,25.00,0.92,36.28
simulannealbnd:,30.00,0.55,17.70
MCTS:,30.00,0.97,26.23
random:,30.00,0.24,19.83


Data_cc3a1d5_k4_1_4_9_10_0.0_LSTM,,,
cc3a1d5_k4_1.txt
cmaes:,30.00,0.76,16.27
simulannealbnd:,30.00,0.44,9.50
MCTS:,30.00,0.65,5.13
random:,30.00,0.11,5.97


cc3a1d5_k4_2.txt
cmaes:,27.00,0.62,18.85
simulannealbnd:,30.00,0.51,15.63
MCTS:,30.00,0.63,6.87
random:,30.00,0.12,7.80


cc3a1d5_k4_3.txt
cmaes:,22.00,0.70,26.95
simulannealbnd:,30.00,0.46,12.60
MCTS:,30.00,0.70,10.10
random:,30.00,0.14,9.87


Data_cc3a1d5_k5_1_4_9_10_0.0_LSTM,,,
cc3a1d5_k5_1.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


cc3a1d5_k5_2.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


cc3a1d5_k5_3.txt
cmaes:,3.00,3.15,195.00
simulannealbnd:,15.00,10.07,336.93
MCTS:,26.00,8.68,393.77
random:,5.00,5.88,661.00


Data_cc3a2_k1_1_4_9_10_0.01_LSTM,,,
cc3a2_k1_1.txt
cmaes:,30.00,0.23,1.00
simulannealbnd:,30.00,0.09,1.00
MCTS:,30.00,1.16,18.23
random:,30.00,0.25,15.37


cc3a2_k1_2.txt
cmaes:,30.00,0.44,12.00
simulannealbnd:,30.00,1.69,59.60
MCTS:,30.00,1.45,35.20
random:,30.00,0.55,37.90


cc3a2_k1_3.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


Data_cc3a2_k2_1_4_9_10_0.01_LSTM,,,
cc3a2_k2_1.txt
cmaes:,30.00,0.99,25.17
simulannealbnd:,30.00,1.21,37.57
MCTS:,30.00,2.15,50.60
random:,30.00,0.59,40.90


cc3a2_k2_2.txt
cmaes:,30.00,0.54,16.87
simulannealbnd:,30.00,0.75,25.77
MCTS:,30.00,1.50,34.63
random:,30.00,0.34,22.93


cc3a2_k2_3.txt
cmaes:,30.00,0.28,6.00
simulannealbnd:,30.00,0.48,13.57
MCTS:,30.00,1.13,22.23
random:,30.00,0.19,12.63


Data_cc3a2_k3_1_4_9_10_0.01_LSTM,,,
cc3a2_k3_1.txt
cmaes:,30.00,1.31,37.03
simulannealbnd:,30.00,2.99,97.80
MCTS:,30.00,3.75,105.00
random:,30.00,2.09,137.53


cc3a2_k3_2.txt
cmaes:,27.00,3.15,130.93
simulannealbnd:,17.00,15.76,471.76
MCTS:,24.00,17.10,567.12
random:,16.00,4.93,386.62


cc3a2_k3_3.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


Data_cc3a2_k4_1_4_9_10_0.01_LSTM,,,
cc3a2_k4_1.txt
cmaes:,30.00,0.60,9.67
simulannealbnd:,30.00,0.89,24.80
MCTS:,30.00,1.57,29.73
random:,30.00,0.54,33.83


cc3a2_k4_2.txt
cmaes:,30.00,0.55,18.57
simulannealbnd:,30.00,0.62,19.77
MCTS:,30.00,1.34,28.07
random:,30.00,0.20,13.57


