9.27,11.67,10.50,10.33
1.00,1.00,5.67,6.40
9.60,20.67,19.03,23.13
12.93,7.60,6.73,8.10
25.67,17.10,11.40,9.20
5.13,8.13,8.03,5.17
1.00,1.00,5.43,3.23
1.00,1.00,34.13,38.70
7.27,22.53,21.77,22.30
1.00,1.00,31.43,36.60
Data_s3c2_15_k5_2_4_9_10_0.01_LSTM,,,
1.00,1.00,7.07,3.83
15.53,8.60,9.27,7.53
1.00,1.00,6.23,2.77
1.00,1.00,4.30,2.83
3.70,4.30,5.57,3.83
1.00,1.00,4.73,2.80
1.00,1.00,13.07,7.13
7.23,5.20,21.60,3.80
1.00,1.00,5.17,2.07
4.79,7.03,5.67,5.30
11.10,5.20,5.33,3.73
1.00,1.00,7.00,5.07
3.30,4.70,5.97,2.87
1.00,1.00,3.40,2.07
1.00,1.00,10.23,2.40
Data_s3c2_k5_2_4_9_10_0.01_LSTM,,,
4.57,3.90,5.20,3.30
5.67,3.70,1.90,3.90
8.67,4.43,3.23,2.80
16.10,5.53,3.60,3.20
7.87,5.30,2.40,2.87
6.07,5.93,3.70,3.00
24.60,14.37,18.50,16.37
7.17,7.53,8.43,5.23
8.50,5.17,5.93,3.30
11.53,4.80,4.13,3.30
8.63,6.17,6.37,5.23
9.93,6.27,4.33,2.47
1.00,1.00,18.03,7.73
12.67,9.27,11.93,11.43
4.87,4.43,12.23,4.13
Data_s3c3_15_k5_2_4_9_10_0.05_LSTM,,,
10.97,4.20,4.33,3.00
13.17,5.07,5.03,6.00
11.43,4.57,2.77,3.20
25.00,8.93,5.33,4.37
8.27,6.57,5.63,2.70
23.97,7.00,4.03,3.37
12.97,6.33,4.10,3.43
12.23,5.77,3.57,3.80
10.63,5.13,2.57,2.47
21.40,6.63,5.77,4.70
13.87,6.10,5.37,4.33
20.27,7.27,4.20,3.27
22.03,8.37,5.97,4.07
19.43,7.77,5.57,3.77
6.73,4.33,3.83,2.83
Data_s3c3_k5_2_4_9_10_0.05_LSTM,,,
5.57,3.70,3.23,1.83
3.77,4.80,4.20,3.00
11.23,4.87,2.13,2.13
1.00,1.00,3.83,2.97
1.00,1.00,3.40,2.07
1.00,1.00,2.20,2.27
20.00,4.77,4.73,3.23
6.23,6.50,5.53,3.33
3.63,3.57,2.20,2.23
1.00,1.00,3.67,2.90
1.00,1.00,4.33,3.07
1.00,1.00,4.00,3.13
17.13,4.90,7.97,2.70
1.00,1.00,5.40,2.43
1.00,1.00,5.47,3.20
Data_s3c4_15_k5_2_4_9_10_0.1_LSTM,,,
1.00,1.00,3.30,3.23
1.00,1.00,10.40,8.17
1.00,1.00,4.13,3.23
1.00,1.00,4.27,2.70
3.27,3.93,3.70,1.93
1.00,1.00,4.73,2.93
1.00,1.00,7.33,5.57
1.00,1.00,5.73,6.53
1.00,1.00,12.63,8.93
1.00,1.00,4.70,4.27
1.00,1.00,4.37,2.30
1.00,1.00,4.37,3.00
16.79,18.07,33.67,24.83
1.00,1.00,15.93,8.40
1.00,1.00,5.27,4.20
Data_s3c4_k5_2_4_9_10_0.1_LSTM,,,
