simulannealbnd:,30.00,5.19,202.57
random:,30.00,1.70,185.63


s1a3_k2_2.txt
cmaes:,19.00,2.72,116.89
simulannealbnd:,14.00,14.32,499.50
random:,10.00,3.85,424.80


s1a3_k2_3.txt
cmaes:,1.00,5.26,290.00
simulannealbnd:,6.00,5.82,269.00
random:,3.00,6.04,647.00


Data_s1a3_k3_1_4_9_10_0.05_LSTM,,,
s1a3_k3_1.txt
cmaes:,1.00,1.28,67.00
simulannealbnd:,2.00,13.57,504.00
random:,3.00,2.02,220.33


s1a3_k3_2.txt
cmaes:,15.00,1.43,79.40
simulannealbnd:,8.00,11.77,449.50
random:,6.00,3.96,423.67


s1a3_k3_3.txt
cmaes:,1.00,5.64,308.00
simulannealbnd:,8.00,17.48,574.62
random:,4.00,4.79,525.75


Data_s1a3_k4_1_4_9_10_0.05_LSTM,,,
s1a3_k4_1.txt
cmaes:,14.00,3.59,172.43
simulannealbnd:,23.00,11.01,385.96
random:,21.00,4.45,441.95


s1a3_k4_2.txt
cmaes:,16.00,3.79,153.81
simulannealbnd:,18.00,9.37,360.33
random:,16.00,4.73,471.12


s1a3_k4_3.txt
cmaes:,13.00,3.02,152.54
simulannealbnd:,26.00,8.19,320.88
random:,25.00,4.31,425.52


Data_s1a3_k5_1_4_9_10_0.05_LSTM,,,
s1a3_k5_1.txt
cmaes:,11.00,4.65,236.55
simulannealbnd:,1.00,16.50,627.00
random:,0.00,NaN,NaN


s1a3_k5_2.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,1.00,3.97,214.00
random:,0.00,NaN,NaN


s1a3_k5_3.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
random:,0.00,NaN,NaN


Data_s1a4_k1_1_4_9_10_0.1_LSTM,,,
s1a4_k1_1.txt
cmaes:,17.00,2.20,121.12
simulannealbnd:,28.00,6.12,269.96
random:,15.00,3.62,442.53


s1a4_k1_2.txt
cmaes:,10.00,4.50,230.70
simulannealbnd:,19.00,8.99,345.05
random:,9.00,3.93,471.67


s1a4_k1_3.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
random:,0.00,NaN,NaN


Data_s1a4_k2_1_4_9_10_0.1_LSTM,,,
s1a4_k2_1.txt
cmaes:,6.00,5.42,235.33
simulannealbnd:,7.00,7.86,320.29
random:,8.00,5.14,569.12


s1a4_k2_2.txt
cmaes:,14.00,4.70,228.71
simulannealbnd:,25.00,9.27,372.24
random:,16.00,4.20,472.56


s1a4_k2_3.txt
cmaes:,29.00,2.43,134.45
simulannealbnd:,24.00,6.78,300.42
random:,17.00,4.38,510.71


Data_s1a4_k3_1_4_9_10_0.1_LSTM,,,
s1a4_k3_1.txt
cmaes:,26.00,3.20,163.69
simulannealbnd:,22.00,5.73,239.55
random:,25.00,3.16,345.28


s1a4_k3_2.txt
cmaes:,14.00,3.86,203.00
simulannealbnd:,12.00,13.36,481.92
random:,7.00,5.32,587.86


s1a4_k3_3.txt
cmaes:,20.00,3.15,146.15
simulannealbnd:,27.00,6.01,269.56
random:,28.00,2.28,258.11


Data_s1a4_k4_1_4_9_10_0.1_LSTM,,,
s1a4_k4_1.txt
cmaes:,26.00,3.39,143.65
simulannealbnd:,30.00,5.22,213.43
random:,27.00,3.31,329.52


s1a4_k4_2.txt
cmaes:,13.00,7.08,293.15
simulannealbnd:,27.00,8.98,336.44
random:,23.00,4.98,497.39


s1a4_k4_3.txt
cmaes:,22.00,4.73,233.73
simulannealbnd:,29.00,4.83,219.76
random:,29.00,3.49,352.45


Data_s1a4_k5_1_4_9_10_0.1_LSTM,,,
s1a4_k5_1.txt
cmaes:,14.00,1.80,97.50
simulannealbnd:,16.00,11.24,359.88
MCTS:,25.00,7.49,383.36
random:,10.00,2.66,373.50


s1a4_k5_2.txt
cmaes:,23.00,2.91,145.09
simulannealbnd:,25.00,8.18,270.80
MCTS:,26.00,4.86,195.85
random:,21.00,3.98,442.62


s1a4_k5_3.txt
cmaes:,12.00,7.84,304.83
simulannealbnd:,17.00,11.35,366.18
MCTS:,24.00,7.20,355.12
random:,9.00,3.63,515.78


Data_s1c1_k1_2_4_9_10_0.0_LSTM,,,
s1c1_k1_1.txt
cmaes:,2.00,7.72,395.00
simulannealbnd:,2.00,9.24,396.00
random:,1.00,8.13,797.00


s1c1_k1_2.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
random:,0.00,NaN,NaN


s1c1_k1_3.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
random:,0.00,NaN,NaN


Data_s1c1_k2_2_4_9_10_0.0_LSTM,,,
s1c1_k2_1.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
random:,0.00,NaN,NaN


s1c1_k2_2.txt
