8.77,9.23,14.43,10.20
7.43,8.97,9.17,8.33
9.77,12.30,7.97,5.50
1.00,1.00,6.47,10.57
5.87,9.90,5.10,7.77
26.80,29.13,21.77,24.80
6.77,11.77,8.73,6.93
16.63,19.50,17.97,11.40
17.66,13.53,17.10,9.17
15.00,13.03,4.50,9.00
1.00,1.00,23.63,22.67
8.97,16.43,10.90,7.93
36.73,22.37,21.87,23.07
3.23,11.17,13.20,10.43
1.00,1.00,13.00,5.43
Data_s3a1_k5_1_4_9_10_0.0_LSTM,,,
1.00,1.00,6.73,2.47
1.00,1.00,21.60,10.83
1.00,1.00,23.27,10.67
1.00,1.00,10.30,5.57
27.00,22.90,16.73,13.57
6.87,6.53,12.73,11.27
1.00,1.00,14.93,4.43
1.00,1.00,16.30,4.43
2.20,6.27,12.97,5.33
32.86,31.13,32.77,19.73
2.53,4.47,4.03,2.80
4.03,4.97,2.77,3.10
1.00,1.00,44.20,4.93
1.00,1.00,18.20,3.27
1.00,1.00,16.23,5.63
Data_s3a2_k5_1_4_9_10_0.01_LSTM,,,
4.03,4.17,3.00,2.80
1.00,1.00,12.07,4.43
1.00,1.00,7.20,3.50
1.00,1.00,3.93,2.40
1.00,1.00,6.10,7.60
1.00,1.00,4.33,3.40
1.00,1.00,1.00,3.17
1.00,1.00,2.97,2.97
1.00,1.00,3.83,2.37
1.00,1.00,1.00,2.30
1.00,1.00,2.00,2.27
1.00,1.00,1.00,2.40
1.00,1.00,27.73,3.53
1.00,1.00,6.97,4.10
1.00,1.00,37.20,8.90
Data_s3a3_k5_1_4_9_10_0.05_LSTM,,,
1.00,1.00,1.97,2.87
4.79,7.87,3.63,4.53
1.00,1.00,3.00,2.93
1.00,1.00,2.90,2.80
16.10,16.33,7.50,5.40
1.00,1.00,6.10,3.63
14.07,12.30,20.93,12.07
22.83,7.80,7.40,5.30
9.92,7.47,5.70,4.10
4.59,4.47,6.07,2.43
20.53,15.10,11.33,9.10
10.40,4.53,6.47,3.10
15.50,343.64,164.37,261.03
1.00,1.00,46.93,15.03
17.96,12.20,14.37,5.20
Data_s3a4_k5_1_4_9_10_0.1_LSTM,,,
1.00,1.00,9.10,6.50
42.23,30.00,16.93,16.93
1.00,1.00,11.40,9.87
1.00,1.00,28.13,19.83
1.00,1.00,14.90,17.33
1.00,1.00,11.63,13.93
1.00,1.00,9.83,7.17
1.00,1.00,10.40,9.83
1.00,1.00,7.43,8.73
1.00,1.00,3.17,7.80
1.00,1.00,12.23,11.87
10.13,9.30,9.50,7.53
10.10,8.63,8.67,5.57
1.00,1.00,7.90,5.07
1.00,1.00,8.27,6.70
Data_s3c1_k5_2_4_9_10_0.0_LSTM,,,
13.33,8.60,5.50,4.80
12.60,7.30,7.20,6.80
6.57,4.50,3.23,1.80
7.23,5.33,2.37,2.30
10.47,9.30,5.87,4.07
8.13,7.30,2.77,4.67
8.90,3.60,3.63,1.50
12.83,7.93,6.47,6.57
7.77,8.10,6.53,5.93
20.07,16.73,18.07,16.00
9.20,6.27,6.97,3.23
9.30,7.13,2.47,3.47
28.07,15.23,17.53,15.47
19.83,7.83,5.37,4.07
18.23,7.37,3.83,4.27
Data_s3c2_k5_2_4_9_10_0.01_LSTM,,,
5.60,3.93,1.70,2.30
5.43,4.23,1.00,2.70
7.47,4.40,1.00,2.53
9.50,4.33,1.00,2.67
7.00,4.53,3.87,2.50
7.33,5.13,1.00,3.57
7.60,5.77,5.07,3.57
14.20,13.10,9.40,12.53
13.50,5.30,1.00,3.23
6.90,6.00,1.00,3.10
6.63,5.40,3.00,2.87
7.17,4.33,2.03,3.10
12.17,4.13,3.27,2.53
9.68,7.50,3.17,6.07
8.20,11.87,7.63,14.43
Data_s3c3_k5_2_4_9_10_0.05_LSTM,,,
6.80,7.83,6.60,2.80
6.70,4.97,2.73,3.63
5.30,6.43,5.30,4.30
4.60,3.47,3.73,2.47
9.67,7.57,6.53,3.90
4.13,7.57,1.90,3.97
5.37,4.90,3.20,3.37
14.20,7.13,10.70,6.20
6.70,6.23,1.00,4.83
5.33,6.20,7.40,4.50
5.63,8.03,6.03,3.83
8.30,5.43,7.80,4.67
40.97,33.07,24.17,25.07
29.13,18.87,18.07,8.30
14.73,14.33,10.03,9.43
Data_s3c4_k5_1_4_9_10_0.1_LSTM,,,
59.38,121.87,118.17,325.46
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,159.00,NaN,113.00
276.50,150.18,191.13,349.73
NaN,NaN,NaN,NaN
64.80,114.33,209.46,545.21
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
Data_s5a1_k5_1_4_9_10_0.0_LSTM,,,
636.00,754.75,461.00,503.00
159.25,116.86,222.00,260.38
39.50,306.47,433.00,430.25
252.33,386.92,560.00,343.67
104.73,117.44,229.71,470.57
70.00,320.00,344.00,662.43
53.25,248.70,173.12,397.00
247.67,477.88,593.07,645.75
236.00,434.62,619.44,338.00
227.00,418.16,495.00,367.79
NaN,384.75,146.00,NaN
NaN,320.86,251.97,387.39
235.50,302.21,288.77,379.88
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
Data_s5a2_k5_1_4_9_10_0.01_LSTM,,,
64.00,535.33,293.48,414.00
293.33,339.57,458.00,444.17
NaN,NaN,NaN,NaN
NaN,331.43,267.20,286.81
402.00,454.43,NaN,294.33
151.00,215.96,133.03,235.90
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,299.00,580.80,NaN
NaN,176.25,814.00,NaN
59.83,326.61,304.93,374.94
72.00,122.80,157.33,336.14
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
Data_s5a3_k5_1_4_9_10_0.05_LSTM,,,
37.33,312.50,321.60,573.00
103.29,183.70,217.40,361.00
NaN,404.00,1029.00,NaN
168.00,311.92,160.30,286.13
150.46,355.63,364.70,549.88
531.00,325.23,565.48,250.29
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
640.00,725.00,NaN,NaN
232.00,266.52,39.67,176.79
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
Data_s5a4_k5_1_4_9_10_0.1_LSTM,,,
129.04,152.89,27.47,254.40
82.31,205.32,300.03,347.36
69.44,190.34,153.63,196.07
322.22,280.12,280.17,328.45
31.71,234.11,194.17,233.93
38.41,100.50,94.70,123.77
72.72,20.50,66.20,43.70
223.38,249.41,157.67,170.37
87.79,122.10,141.77,144.57
256.21,147.30,364.79,364.65
21.50,221.20,164.80,198.34
47.57,152.23,91.77,138.37
111.12,310.88,411.04,329.81
565.75,269.08,507.20,506.74
52.90,242.89,225.23,403.04
Data_s5c1_k5_2_4_9_10_0.0_LSTM,,,
180.83,104.36,302.54,388.86
341.27,359.09,348.21,419.33
112.27,67.28,106.10,117.13
204.64,218.41,600.75,427.37
404.50,352.47,295.80,513.55
183.88,216.88,225.31,196.37
298.94,281.82,365.43,367.62
347.75,636.57,577.75,459.33
155.93,248.21,245.03,294.33
65.95,173.25,94.90,448.95
216.33,468.40,372.63,499.16
115.09,189.70,120.03,364.29
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
264.50,425.56,214.57,405.69
Data_s5c2_k5_2_4_9_10_0.01_LSTM,,,
88.00,153.67,107.87,102.57
238.88,186.97,126.83,193.27
306.20,183.39,91.67,80.30
80.10,142.67,87.57,124.13
56.67,93.79,112.33,178.20
76.18,124.07,85.87,104.63
109.96,103.90,150.80,137.70
70.87,53.97,81.87,136.20
72.13,175.63,74.63,166.40
67.70,93.21,69.33,78.43
21.03,63.47,41.60,72.50
44.17,100.23,67.33,126.23
43.40,100.67,137.50,138.23
337.15,342.44,573.30,385.72
75.43,194.43,188.33,218.69
Data_s5c3_k5_2_4_9_10_0.05_LSTM,,,
209.26,321.60,624.18,912.00
97.93,184.81,278.53,327.08
118.55,354.62,377.67,486.50
90.32,350.75,510.80,512.00
58.25,315.95,322.80,348.45
225.43,404.11,567.81,471.80
177.08,364.39,321.78,475.18
151.88,272.10,355.25,419.29
158.26,227.19,192.70,297.16
118.82,238.38,268.27,458.29
90.23,243.86,214.17,447.12
37.10,247.07,108.80,267.38
163.25,447.16,312.00,138.00
525.62,469.94,400.80,514.30
121.43,334.04,340.71,346.95
Data_s5c4_k5_1_4_9_10_0.1_LSTM,,,
