MCTS:,30.00,0.64,10.80
random:,30.00,0.06,4.27


s1a3_k5_2.txt
cmaes:,25.00,0.23,3.88
simulannealbnd:,30.00,0.25,5.57
MCTS:,30.00,0.76,15.17
random:,30.00,0.07,5.90


s1a3_k5_3.txt
cmaes:,29.00,0.21,4.59
simulannealbnd:,30.00,0.26,7.57
MCTS:,30.00,0.43,5.23
random:,30.00,0.03,3.30


Data_s1a4_k1_1_4_9_10_0.1_LSTM,,,
s1a4_k1_1.txt
cmaes:,30.00,0.68,15.03
simulannealbnd:,30.00,0.38,8.77
MCTS:,30.00,0.51,7.77
random:,30.00,0.10,7.83


s1a4_k1_2.txt
cmaes:,30.00,0.41,10.43
simulannealbnd:,30.00,0.31,7.10
MCTS:,30.00,0.37,2.90
random:,30.00,0.08,7.77


s1a4_k1_3.txt
cmaes:,30.00,0.37,11.27
simulannealbnd:,30.00,0.27,7.30
MCTS:,30.00,0.35,6.87
random:,30.00,0.04,4.93


Data_s1a4_k2_1_4_9_10_0.1_LSTM,,,
s1a4_k2_1.txt
cmaes:,30.00,0.60,11.30
simulannealbnd:,30.00,0.41,8.93
MCTS:,30.00,0.51,6.50
random:,30.00,0.10,7.40


s1a4_k2_2.txt
cmaes:,30.00,0.47,12.13
simulannealbnd:,30.00,0.28,5.57
MCTS:,30.00,0.46,5.97
random:,30.00,0.07,6.87


s1a4_k2_3.txt
cmaes:,30.00,0.34,9.40
simulannealbnd:,30.00,0.28,6.83
MCTS:,30.00,0.38,6.20
random:,30.00,0.03,3.90


Data_s1a4_k3_1_4_9_10_0.1_LSTM,,,
s1a4_k3_1.txt
cmaes:,30.00,0.76,17.57
simulannealbnd:,30.00,0.42,10.10
MCTS:,30.00,0.54,7.10
random:,30.00,0.14,7.93


s1a4_k3_2.txt
cmaes:,30.00,0.58,20.50
simulannealbnd:,30.00,0.42,12.67
MCTS:,30.00,0.52,8.93
random:,30.00,0.07,7.03


s1a4_k3_3.txt
cmaes:,30.00,0.20,3.97
simulannealbnd:,30.00,0.21,5.90
MCTS:,30.00,0.44,10.67
random:,30.00,0.05,6.20


Data_s1a4_k4_1_4_9_10_0.1_LSTM,,,
s1a4_k4_1.txt
cmaes:,30.00,0.22,1.00
simulannealbnd:,30.00,0.09,1.00
MCTS:,30.00,0.52,5.30
random:,30.00,0.07,5.30


s1a4_k4_2.txt
cmaes:,30.00,0.28,5.53
simulannealbnd:,30.00,0.30,5.13
MCTS:,30.00,0.43,3.43
random:,30.00,0.05,4.00


s1a4_k4_3.txt
cmaes:,30.00,0.36,9.73
simulannealbnd:,30.00,0.42,11.17
MCTS:,30.00,0.45,7.03
random:,30.00,0.05,5.83


Data_s1a4_k5_1_4_9_10_0.1_LSTM,,,
s1a4_k5_1.txt
cmaes:,30.00,0.50,6.13
simulannealbnd:,30.00,0.41,8.30
MCTS:,30.00,0.53,7.30
random:,30.00,0.10,8.10


s1a4_k5_2.txt
cmaes:,30.00,0.41,10.40
simulannealbnd:,30.00,0.45,13.00
MCTS:,30.00,0.62,13.00
random:,30.00,0.10,9.87


s1a4_k5_3.txt
cmaes:,30.00,0.31,9.03
simulannealbnd:,30.00,0.31,11.03
MCTS:,30.00,0.39,8.40
random:,30.00,0.07,10.27


Data_s1c1_k1_2_4_9_10_0.0_LSTM,,,
s1c1_k1_1.txt
cmaes:,30.00,0.41,2.63
simulannealbnd:,30.00,0.26,3.23
MCTS:,30.00,0.45,2.53
random:,30.00,0.04,1.63


s1c1_k1_2.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.44,2.03
random:,30.00,0.02,1.67


s1c1_k1_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.46,1.97
random:,30.00,0.04,1.77


Data_s1c1_k2_2_4_9_10_0.0_LSTM,,,
s1c1_k2_1.txt
cmaes:,30.00,0.44,3.20
simulannealbnd:,30.00,0.25,2.67
MCTS:,30.00,0.44,2.30
random:,30.00,0.06,2.93


s1c1_k2_2.txt
cmaes:,30.00,0.24,2.97
simulannealbnd:,30.00,0.24,2.83
MCTS:,30.00,0.37,1.70
random:,30.00,0.02,1.57


s1c1_k2_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.42,1.87
random:,30.00,0.04,2.33


Data_s1c1_k3_2_4_9_10_0.0_LSTM,,,
s1c1_k3_1.txt
cmaes:,30.00,0.48,4.10
simulannealbnd:,30.00,0.28,3.57
MCTS:,30.00,0.41,1.73
random:,30.00,0.06,2.87


s1c1_k3_2.txt
cmaes:,30.00,0.23,3.40
simulannealbnd:,30.00,0.22,2.97
MCTS:,30.00,0.38,1.40
random:,30.00,0.03,2.07


s1c1_k3_3.txt
cmaes:,30.00,0.30,7.40
simulannealbnd:,30.00,0.24,3.67
MCTS:,30.00,0.41,1.90
random:,30.00,0.03,2.20


Data_s1c1_k4_2_4_9_10_0.0_LSTM,,,
s1c1_k4_1.txt
cmaes:,30.00,0.45,3.07
simulannealbnd:,30.00,0.31,4.23
MCTS:,30.00,0.45,2.17
random:,30.00,0.04,2.17


s1c1_k4_2.txt
cmaes:,30.00,0.25,3.27
simulannealbnd:,30.00,0.23,3.13
MCTS:,30.00,0.42,2.57
random:,30.00,0.03,1.93


s1c1_k4_3.txt
cmaes:,30.00,0.25,4.17
simulannealbnd:,30.00,0.30,4.87
MCTS:,30.00,0.41,1.00
random:,30.00,0.03,2.23


Data_s1c1_k5_2_4_9_10_0.0_LSTM,,,
s1c1_k5_1.txt
cmaes:,30.00,0.44,3.07
simulannealbnd:,30.00,0.27,3.97
