7.37,12.33,10.77,6.87
11.80,12.20,9.87,8.23
21.63,21.20,12.17,10.30
15.63,10.83,16.87,8.07
8.90,8.27,4.87,6.87
9.07,8.90,7.80,5.73
12.47,9.37,7.07,8.57
16.13,15.63,10.20,9.70
12.70,12.93,11.87,10.60
11.70,11.80,10.43,7.97
15.23,11.17,9.60,7.37
13.40,16.43,11.97,9.63
11.79,18.37,7.70,18.57
22.07,17.70,14.17,12.13
18.97,23.67,19.10,10.40
Data_s1a1_k5_1_4_9_10_0.0_LSTM,,,
1.00,1.00,9.23,4.87
1.00,1.00,5.53,2.97
25.44,6.07,8.27,5.47
1.00,1.00,6.03,4.30
5.52,6.17,1.00,3.33
19.17,6.47,6.93,3.53
1.00,1.00,7.07,6.87
64.62,239.55,159.37,113.97
5.27,9.50,4.50,6.80
16.00,6.93,6.67,4.37
1.00,1.00,8.53,5.30
1.00,1.00,2.33,3.00
16.17,12.43,22.37,13.17
12.17,13.67,8.07,7.03
16.64,9.13,26.87,4.87
Data_s1a2_k5_1_4_9_10_0.01_LSTM,,,
8.57,7.27,6.67,6.57
1.00,1.00,4.27,5.30
4.97,3.97,5.20,3.70
9.13,5.43,5.50,5.37
6.70,6.57,6.73,6.80
10.60,17.23,27.80,15.77
1.00,1.00,5.47,7.83
1.00,1.00,6.60,4.00
1.00,1.00,4.70,4.53
5.40,11.73,8.83,14.03
6.40,14.10,41.90,17.80
4.37,6.70,3.47,4.63
15.87,12.63,11.87,12.93
9.03,10.53,6.97,5.47
10.37,7.27,7.10,6.30
Data_s1a3_k5_1_4_9_10_0.05_LSTM,,,
1.00,1.00,1.00,2.97
4.92,4.27,2.93,2.23
3.80,5.23,2.40,3.57
9.45,4.73,1.00,3.53
11.72,4.47,2.93,4.27
6.18,6.03,3.50,4.33
8.10,6.10,1.00,3.20
4.50,5.77,1.00,2.60
4.92,5.20,2.73,2.53
5.90,5.60,1.00,3.17
6.62,6.63,1.00,3.43
1.00,1.00,2.07,2.40
1.00,1.00,7.93,4.77
5.33,9.93,11.73,4.20
7.41,4.87,1.63,2.37
Data_s1a4_k5_1_4_9_10_0.1_LSTM,,,
1.00,1.00,5.50,4.47
1.00,1.00,6.33,7.30
1.00,1.00,4.63,3.60
3.73,7.17,4.33,5.37
1.00,1.00,6.13,4.00
1.00,1.00,3.93,3.70
1.00,1.00,7.13,5.57
1.00,1.00,8.00,6.43
5.27,5.67,4.57,5.33
1.00,1.00,4.63,4.47
1.00,1.00,4.30,5.53
1.00,1.00,7.43,7.93
4.23,7.40,6.83,7.33
1.00,1.00,5.03,4.70
1.00,1.00,5.63,4.97
Data_s1c1_k5_2_4_9_10_0.0_LSTM,,,
17.83,13.07,9.27,7.67
4.97,7.10,7.00,6.33
3.20,4.40,4.63,5.23
1.00,1.00,4.77,4.20
1.00,1.00,7.43,4.17
1.00,1.00,2.87,4.93
6.93,7.27,6.03,4.63
3.10,4.07,5.40,5.90
16.17,8.97,6.43,9.10
1.00,1.00,3.23,2.93
4.83,5.83,2.83,2.47
11.20,6.43,3.20,6.87
6.07,9.07,8.87,7.17
8.90,7.33,7.37,5.20
1.00,1.00,5.50,4.90
